code,name,sector,price,per,pbr,yield,roe,d2e,pos52,mcap,score,flags
7972,イトーキ,その他製品,2564.0,12.466573,2.0504093,2.925117004680187,17.586,59.521,0.2429718875502008,126838349824.0,44,
262A,インターメスティック,小売業,1857.0,12.951596,2.0544035,2.3694130317716744,17.292999000000002,65.775,0.11876640419947507,56951033856.0,44,
9716,乃村工藝社,サービス業,1209.0,14.778145,2.3136454,3.4739454094292808,13.459999999999999,,0.44849785407725323,134915686400.0,44,利益急減(-53%)
3901,マークラインズ,情報・通信業,1643.0,13.47384,2.981153,3.164942178940962,22.597,,0.4246305418719212,20942520320.0,44,
6200,インソース,サービス業,719.0,14.4059305,4.4736466,3.477051460361613,34.797,,0.33405172413793105,60388040704.0,44,
4839,ＷＯＷＯＷ,情報・通信業,1008.0,22.032787,0.41068935,2.976190476190476,1.87,,0.04820627802690583,28564260864.0,43,
7475,アルビス,小売業,2535.0,16.076866,0.63995856,2.7613412228796843,4.18,32.665,0.21341463414634146,21180708864.0,43,
4044,セントラル硝子,化学,4660.0,13.818461,0.90443677,3.648068669527897,,21.704,0.9214501510574018,115534372864.0,43,
8101,ＧＳＩクレオス,卸売業,2759.0,13.316279,0.9937472,3.769481696266763,,33.08,0.915,33483321344.0,43,
8242,エイチ・ツー・オー　リテイリング,小売業,2869.0,11.386276,1.073089,1.603346113628442,11.7010005,44.838,0.8319405756731661,323295412224.0,43,
2475,ＷＤＢホールディングス,サービス業,1834.0,12.954721,1.0743775,3.407851690294438,8.269,,0.8841309823677582,35181559808.0,43,
9739,ＮＳＷ,情報・通信業,2692.0,10.810376,1.0780286,4.643387815750372,,,0.867237687366167,40109121536.0,43,
8803,平和不動産,不動産業,2355.0,14.22445,1.2578865,3.524416135881104,8.5839994,212.241,0.5012919896640827,155595456512.0,43,売上減(-16%)
9110,ＮＳユナイテッド海運,海運業,10450.0,10.224249,1.3022566,2.9665071770334928,13.713999,34.052,0.9886914378029079,246259351552.0,43,
4206,アイカ工業,化学,4060.0,14.727754,1.3267354,3.399014778325123,10.3520006,20.281,0.8017817371937639,256899186688.0,43,
6651,日東工業,電気機器,4490.0,14.811638,1.3825768,3.3853006681514475,10.231,18.876,0.6428571428571429,170337632256.0,43,
1939,四電工,建設業,2101.0,13.25803,1.4087803,3.664921465968586,12.4960005,7.127,0.9344262295081968,99450019840.0,43,
5444,大和工業,鉄鋼,13040.0,12.731391,1.4247602,3.067484662576687,12.218001000000001,0.08,0.7661803217358772,779171397632.0,43,
2359,コア,情報・通信業,2120.0,10.585709,1.4664867,2.8301886792452833,15.179,4.507,0.46226415094339623,30456133632.0,43,
4189,ＫＨネオケム,化学,3350.0,12.848048,1.5714036,3.2089552238805967,12.576,21.16,0.8247011952191236,117278867456.0,43,
2975,スター・マイカ・ホールディングス,不動産業,1591.0,8.939207,1.6074896,2.985543683218102,19.586000000000002,287.487,0.6796482412060302,60359446528.0,43,
6929,日本セラミック,電気機器,3760.0,14.570255,1.6942638,3.324468085106383,11.2840004,0.136,0.5555555555555556,77129662464.0,43,利益急減(-56%)
4658,日本空調サービス,サービス業,1563.0,14.738331,1.7178581,3.45489443378119,13.724,11.751,0.714759535655058,54173974528.0,43,
7244,市光工業,電気機器,582.0,7.603867,1.7521518,0.429553264604811,21.043,77.463,0.9064327485380117,56049164288.0,43,利益急減(-31%)
1926,ライト工業,建設業,3775.0,13.088551,1.8352458,3.8410596026490067,15.061,2.119,0.5346153846153846,154974322688.0,43,
9090,ＡＺ－ＣＯＭ丸和ホールディングス,陸運業,881.0,16.883863,1.9340491,3.6322360953461974,11.741000399999999,94.033,0.2713472485768501,118655942656.0,43,
4848,フルキャストホールディングス,サービス業,1832.0,13.741373,1.9719195,3.4934497816593884,15.045998999999998,48.46,0.8841309823677582,63774814208.0,43,
1433,ベステラ,建設業,1202.0,14.766584,1.9872564,3.3277870216306153,12.052999999999999,15.993,0.5653409090909091,10650813440.0,43,
4503,アステラス製薬,医薬品,2310.5,14.234228,2.1324904,3.3758926639255575,21.301001,30.336,0.6494178525226391,4142758363136.0,43,
166A,タスキホールディングス,不動産業,1152.0,12.616363,2.2022514,4.513888888888888,24.556998999999998,221.947,0.8580968280467446,71102160896.0,43,
2767,円谷フィールズホールディングス,卸売業,2391.0,11.436908,2.4284837,2.9276453366792135,20.091998999999998,12.741,0.8741830065359477,148845592576.0,43,売上減(-21%)
4709,ＩＤホールディングス,情報・通信業,1084.0,12.611984,2.463183,3.6900369003690034,19.565001000000002,3.995,0.5961820851688693,36833734656.0,43,
3771,システムリサーチ,情報・通信業,1921.0,12.203798,2.5102744,3.643935450286309,21.361999,7.226,0.4617691154422789,31859695616.0,43,
409A,オリオンビール,食料品,1194.0,10.47828,2.7295485,3.6850921273031827,,92.113,0.08089500860585198,50328244224.0,43,利益急減(-59%)
6310,井関農機,機械,1804.0,15.766475,0.5195821,2.2172949002217295,3.7049998,74.737,0.30558375634517765,40829435904.0,42,
8551,北日本銀行,銀行業,7630.0,14.442552,0.65000856,2.4115334207077326,5.465,,0.9513888888888888,62550982656.0,42,
3101,東洋紡,化学,1622.0,12.805937,0.6717363,2.466091245376079,6.8280004000000005,102.185,0.6419068736141907,143133016064.0,42,
8550,栃木銀行,銀行業,1126.0,14.1208935,0.7113364,2.3090586145648313,5.4959998,,0.9745762711864406,117253283840.0,42,
9536,西部ガスホールディングス,電気・ガス業,2421.0,12.33442,0.7122128,2.8913672036348617,7.098,213.711,0.7373612823674476,87135477760.0,42,
8600,トモニホールディングス,銀行業,1130.0,13.6721115,0.7187344,2.3008849557522124,5.922000000000001,,0.9550561797752809,217204244480.0,42,
4064,日本カーバイド工業,化学,3430.0,12.264454,0.82551485,2.682215743440233,7.715,14.391,0.7406639004149378,31986235392.0,42,
9310,日本トランスシティ,倉庫・運輸関連業,1459.0,13.822832,0.871924,2.9472241261137766,6.979,32.545,0.9530516431924883,89450422272.0,42,
2681,ゲオホールディングス,小売業,2304.0,10.50424,0.91012186,1.4756944444444444,9.9309996,148.315,0.8920953575909661,91661123584.0,42,
9729,トーカイ,サービス業,2509.0,13.51104,0.9166992,2.510960542048625,7.247000000000001,5.506,0.5458015267175572,77489643520.0,42,
4095,日本パーカライジング,化学,1730.0,14.767392,0.9167958,2.8901734104046244,6.944999999999999,0.112,0.7402135231316725,182256091136.0,42,
5901,東洋製罐グループホールディングス,金属製品,4414.0,12.206859,0.93644583,2.9904848210240145,7.8439996,28.114,0.935832732516222,664683479040.0,42,
3201,日本毛織,繊維製品,1959.0,13.133548,0.94238156,2.4502297090352223,7.7090000000000005,10.852,0.7551669316375199,127595651072.0,42,
4221,大倉工業,化学,5770.0,13.028066,0.997568,2.911611785095321,7.869,30.437,0.9700374531835206,65228980224.0,42,
5302,日本カーボン,ガラス・土石製品,5060.0,14.317648,1.0037494,3.9525691699604746,6.968000000000001,16.167,0.9033816425120773,53993402368.0,42,
7860,エイベックス,情報・通信業,1253.0,14.982662,1.0435562,3.9904229848363926,6.8959996,1.269,0.4953271028037383,53479006208.0,42,利益急減(-44%)
7844,マーベラス,情報・通信業,489.0,14.849681,1.0635637,2.4539877300613497,9.937,,0.38497652582159625,29620275200.0,42,売上減(-28%)
9107,川崎汽船,海運業,3141.0,14.926579,1.0943127,3.8204393505253105,7.5649999999999995,12.975,0.9646464646464646,1881470795776.0,42,
9837,モリト,卸売業,1862.0,13.657034,1.1459992,3.920515574650913,5.3969998,8.858,0.5704809286898839,47110631424.0,42,利益急減(-42%)
2209,井村屋グループ,食料品,2362.0,12.652668,1.2015196,1.6088060965283657,10.346,33.788,0.35728542914171657,30226630656.0,42,
1332,ニッスイ,水産・農林業,1296.0,14.371258,1.2860957,2.4691358024691357,10.2589995,95.197,0.5313836155293313,393040297984.0,42,
6753,シャープ,電気機器,616.1,8.432795,1.357159,,9.599,152.005,0.22045331894225592,400037707776.0,42,利益急減(-89%)
9065,山九,陸運業,8615.0,14.037804,1.411399,2.8554846198491,11.420999499999999,34.293,0.3842887473460722,432000335872.0,42,
6005,三浦工業,機械,3113.0,13.040928,1.4813982,2.312881464824928,12.908,9.537,0.4296342219466832,360327741440.0,42,
3183,ウイン・パートナーズ,卸売業,1275.0,16.54555,1.5791762,4.235294117647059,9.225000399999999,,0.2840909090909091,35061014528.0,42,
1802,大林組,建設業,3012.0,12.077469,1.6638182,2.921646746347941,16.165,27.364,0.33286582515194013,2070513582080.0,42,
1959,クラフティア,建設業,8277.0,14.612315,1.6841443,2.657967862752205,12.303001,8.336,0.379746835443038,585472147456.0,42,
6328,荏原実業,機械,2400.0,12.438456,1.7314131,2.604166666666667,15.843001000000001,4.419,0.39845758354755784,56435740672.0,42,利益急減(-32%)
2875,東洋水産,食料品,10585.0,14.829706,1.9148806,2.0784128483703355,14.105,0.574,0.36252189141856395,1017510494208.0,42,
6099,エラン,サービス業,744.0,14.338023,2.9320776,2.0161290322580645,22.042,4.636,0.4090909090909091,44999696384.0,42,
9513,電源開発,電気・ガス業,3944.0,12.111162,0.484704,2.535496957403651,3.3869999999999996,125.78,0.6846473029045643,694176710656.0,41,利益急減(-45%)
6584,三櫻工業,輸送用機器,840.0,19.727571,0.62086827,3.3333333333333335,3.04,111.442,0.3397212543554007,30079193088.0,41,利益急減(-99%)
3580,小松マテーレ,繊維製品,757.0,19.662338,0.7133017,3.5667107001321003,4.112,,0.3064516129032258,28522270720.0,41,
8570,イオンフィナンシャルサービス,その他金融業,1642.0,16.809992,0.74339485,3.227771010962241,6.048,,0.5117581187010078,354481831936.0,41,
6118,アイダエンジニアリング,機械,1287.0,16.420006,0.8070666,3.0303030303030303,5.0029997,4.906,0.8390557939914163,69937168384.0,41,利益急減(-46%)
7943,ニチハ,ガラス・土石製品,3110.0,41.93635,0.843342,3.6655948553054665,3.4799999999999995,13.053,0.4158878504672897,103263977472.0,41,
6104,芝浦機械,機械,4200.0,96.19789,0.84535295,3.3333333333333335,0.123,8.722,0.3618421052631579,99317448704.0,41,売上減(-32%)
5711,三菱マテリアル,非鉄金属,5246.0,16.89098,0.8847359,2.2112085398398778,14.458999,88.9,0.7566371681415929,685533822976.0,41,
6763,帝国通信工業,電気機器,2970.0,21.55454,0.951957,3.3670033670033668,5.177,0.15,0.6787564766839378,27423973376.0,41,
1945,東京エネシス,建設業,2077.0,16.103271,0.9569889,3.033220991815118,6.235,23.824,0.46886446886446886,68821114880.0,41,
3036,アルコニックス,卸売業,3615.0,19.3813,0.96213216,2.406639004149378,11.125,60.783,0.9028571428571428,108670722048.0,41,
9076,セイノーホールディングス,陸運業,2827.0,19.460314,0.9999841,3.678811460912628,6.2470004,19.26,1.0,459704631296.0,41,
8065,佐藤商事,卸売業,3890.0,12.548388,1.026177,2.107969151670951,8.708,40.293,0.9152191894127378,80558161920.0,41,
6326,クボタ,機械,2650.0,11.232621,1.0680467,1.9245283018867922,10.014000000000001,76.015,0.6058673469387755,2984940404736.0,41,
1417,ミライト・ワン,建設業,3514.0,13.423486,1.1206193,2.418895845190666,9.9580005,31.618,0.4749058971141782,306017042432.0,41,
8255,アクシアル　リテイリング,小売業,1224.0,12.326283,1.1356225,2.369281045751634,9.386999999999999,2.103,0.7245508982035929,106791501824.0,41,
8303,ＳＢＩ新生銀行,銀行業,1626.5,11.827371,1.1786778,2.582231786043652,,,5.45010878744779e-09,1442705440768.0,41,
3106,倉敷紡績,繊維製品,10720.0,13.717386,1.2581826,2.863805970149254,8.919,5.396,0.8241308793456033,168947810304.0,41,
7522,ワタミ,小売業,966.0,10.674033,1.2981254,1.0351966873706004,18.7,89.78,0.46835443037974683,38740881408.0,41,
6703,沖電気工業,電気機器,2840.0,11.448381,1.4340472,2.2887323943661975,16.402,51.073,0.5408370581064608,246358114304.0,41,
7419,ノジマ,小売業,1295.0,10.349237,1.4688553,1.3642471042471045,21.113001,31.717,0.43169398907103823,378677133312.0,41,
2462,ライク,サービス業,1536.0,12.664907,1.5508071,3.90625,12.652999000000001,57.873,0.5511811023622047,29475938304.0,41,
8020,兼松,卸売業,2171.0,11.152206,1.6955572,2.901888530631046,18.011999,83.248,0.6974019358125318,361277784064.0,41,
9629,ピー・シー・エー,情報・通信業,1543.0,19.19393,1.7884463,6.156837329876863,12.702,,0.41195652173913044,30940131328.0,41,利益急減(-41%)
4931,新日本製薬,化学,2051.0,13.4113655,1.7927492,2.535348610433935,14.199,,0.29253731343283584,43449065472.0,41,
1780,ヤマウラ,建設業,1477.0,8.82898,2.0276875,0.16926201760324985,10.428999999999998,,0.4251968503937008,27391971328.0,41,
8252,丸井グループ,小売業,2941.5,18.568903,2.2289004,4.453510113887472,12.443,340.718,0.3955965909090909,525676412928.0,41,
4714,リソー教育グループ,サービス業,205.0,21.601686,3.3581233,4.878048780487805,18.011999,,0.42857142857142855,34911830016.0,41,
6196,ストライクグループ,サービス業,1329.0,15.845951,3.5707664,4.514672686230249,25.704,,0.42082608935867655,76561416192.0,41,
5032,ＡＮＹＣＯＬＯＲ,情報・通信業,2794.0,12.101524,6.212326,2.6843235504652827,57.595,,0.1645410830022998,167502888960.0,41,利益急減(-43%)
5932,三協立山,金属製品,666.0,,0.23060606,3.7537537537537538,-14.135,105.706,0.5205479452054794,20872103936.0,40,赤字(EPS≤0) / 低PBR×低ROE(万年割安)
6619,ダブル・スコープ,電気機器,162.0,,0.24385251,,-27.145000000000003,18.867,0.1031390134529148,9772631040.0,40,赤字(EPS≤0) / 低PBR×低ROE(万年割安)
2613,Ｊ－オイルミルズ,食料品,2175.0,15.158908,0.65255564,3.218390804597701,4.8600003,18.227,0.9848484848484849,72025178112.0,40,
4611,大日本塗料,化学,1522.0,25.857967,0.65319425,3.8107752956636007,3.5709999999999997,21.921,0.940677966101695,43474001920.0,40,
6445,ジャノメ,機械,1408.0,42.231552,0.67332274,3.90625,4.839,6.203,0.8148148148148148,23546097664.0,40,
7313,テイ・エス　テック,輸送用機器,1844.5,30.533024,0.69136775,4.879371103280022,3.079,,0.4703196347031963,215423320064.0,40,
7613,シークス,卸売業,1661.0,19.980753,0.71158123,3.0102347983142685,3.795,29.682,0.9416058394160584,78315143168.0,40,
4208,ＵＢＥ,化学,3669.0,14.923734,0.8116235,2.998092123194331,5.5649999999999995,72.836,0.9711947626841244,356423696384.0,40,
9470,学研ホールディングス,情報・通信業,1044.0,13.419023,0.81192696,2.6340996168582373,7.951,66.182,0.5020746887966805,43455152128.0,40,
9755,応用地質,サービス業,2890.0,19.409,0.8399576,4.221453287197232,4.281,3.833,0.5153061224489796,65856090112.0,40,
7537,丸文,卸売業,1855.0,14.719886,0.8471294,2.6954177897574128,5.707,70.625,0.9232480533926585,48680656896.0,40,
5976,高周波熱錬,金属製品,1515.0,38.1516,0.8485969,4.686468646864687,3.5680000000000005,17.384,0.9831932773109243,48806211584.0,40,
9533,東邦瓦斯,電気・ガス業,1186.5,14.162091,0.8581335,1.8963337547408345,5.143,33.697,0.3645418326693227,422282788864.0,40,利益急減(-39%)
3154,メディアスホールディングス,卸売業,820.0,13.458067,0.8793075,2.4390243902439024,4.5809999999999995,88.647,0.43859649122807015,18234552320.0,40,
9740,セントラル警備保障,サービス業,2783.0,15.915589,0.9389532,2.1559468199784404,5.7490002,11.916,0.39487726787620064,38966771712.0,40,
9842,アークランズ,小売業,1921.0,14.843146,0.9450731,2.082248828735034,6.511,91.033,0.6012658227848101,120683012096.0,40,
8125,ワキタ,卸売業,1940.0,27.81761,0.9920295,5.154639175257731,3.5409999999999995,1.482,0.6198501872659176,96473858048.0,40,
7840,フランスベッドホールディングス,その他製品,1264.0,17.206644,1.0576663,3.2436708860759493,7.3920004,31.447,0.41013824884792627,42182893568.0,40,
5602,栗本鐵工所,鉄鋼,1709.0,15.48428,1.0968044,3.3703920421299007,8.193,19.212,0.5314685314685315,103723622400.0,40,
6616,トレックス・セミコンダクター,電気機器,2044.0,18.673489,1.1068207,2.73972602739726,11.14,61.666,0.41424148606811145,21650122752.0,40,
9023,東京地下鉄,陸運業,1440.5,14.175359,1.1317853,2.915654286706005,7.376,149.06,0.2601456815816857,836349788160.0,40,
8801,三井不動産,不動産業,1444.5,14.30198,1.1980999,2.4229837313949463,6.705,152.103,0.02660300136425648,3888859840512.0,40,利益急減(-37%) / 売上減(-23%)
1976,明星工業,建設業,1855.0,15.872336,1.2496631,3.5040431266846364,8.093,1.165,0.5372050816696915,85148385280.0,40,
4973,日本高純度化学,化学,4855.0,15.692167,1.2637552,4.737384140061792,9.707,,0.48436288446627035,28174346240.0,40,利益急減(-35%)
7949,小松ウオール工業,その他製品,2776.0,16.009228,1.2733904,4.68299711815562,8.184,,0.5860058309037901,48860000256.0,40,
5208,有沢製作所,化学,2755.0,18.283781,1.8187207,4.428312159709619,10.741,37.637,0.8468406593406593,90298662912.0,40,
